int_corr,diff_age,diff_date,diff_go_out,sinc_o,attr_o,fun_o,diff_intel,diff_sinc,diff_shar,diff_amb,diff_attr,diff_fun,intel_o,match
0.32,8.0,4.0,1.0,0,1,0,5.0,5.0,10.0,0.0,5.0,5.0,0,1.0
0.32,0.0,3.0,2.0,1,0,0,10.0,0.0,0.0,10.0,0.0,0.0,1,0.0
0.62,2.0,1.0,1.0,0,0,0,5.0,5.0,5.0,5.0,10.0,10.0,0,0.0
0.58,5.0,3.0,1.0,1,0,0,5.0,7.0,5.0,6.0,10.0,3.0,0,0.0
0.43,5.0,0.0,0.0,1,0,1,5.0,5.0,0.0,5.0,0.0,5.0,1,0.0
0.65,2.0,2.0,0.0,1,0,0,5.0,15.0,10.0,15.0,10.0,5.0,1,0.0
0.54,3.0,2.0,2.0,1,0,0,5.0,5.0,10.0,15.0,10.0,5.0,1,0.0
0.56,4.0,4.0,1.0,0,0,0,10.0,5.0,5.0,15.0,10.0,5.0,0,0.0
0.38,7.0,4.0,1.0,1,0,0,5.0,0.0,5.0,15.0,10.0,5.0,1,0.0
0.45,8.0,1.0,0.0,0,0,0,5.0,5.0,0.0,10.0,5.0,5.0,0,0.0
0.51,4.0,4.0,0.0,1,0,0,5.0,15.0,10.0,5.0,10.0,5.0,0,0.0
0.37,1.0,2.0,1.0,0,1,0,2.0,10.0,6.0,8.0,16.0,14.0,0,0.0
0.59,1.0,3.0,1.0,1,1,1,0.0,10.0,10.0,10.0,20.0,10.0,1,1.0
0.6,3.0,0.0,0.0,1,1,1,30.0,27.0,10.0,8.0,15.0,10.0,1,1.0
0.02,5.0,4.0,5.0,1,1,0,2.0,9.0,18.0,0.0,15.0,8.0,0,0.0
0.64,1.0,4.0,1.0,1,1,1,0.0,15.0,0.0,10.0,5.0,10.0,1,1.0
0.08,5.0,1.0,2.0,1,1,1,0.0,15.0,15.0,10.0,15.0,5.0,1,0.0
0.24,5.0,0.0,0.0,1,1,0,0.0,15.0,20.0,5.0,15.0,5.0,0,1.0
0.8,6.0,4.0,1.0,0,1,0,0.0,10.0,20.0,5.0,15.0,10.0,0,0.0
0.5,2.0,3.0,2.0,1,1,0,5.0,5.0,10.0,5.0,10.0,5.0,0,0.0
0.67,4.0,1.0,1.0,0,1,0,10.0,0.0,5.0,10.0,0.0,5.0,0,0.0
0.79,7.0,3.0,1.0,1,1,1,0.0,2.0,15.0,1.0,20.0,2.0,1,1.0
0.66,3.0,0.0,0.0,1,1,1,0.0,10.0,10.0,0.0,10.0,10.0,1,1.0
0.61,0.0,2.0,0.0,1,1,0,0.0,20.0,20.0,10.0,20.0,10.0,1,1.0
0.14,1.0,2.0,2.0,1,1,1,0.0,10.0,20.0,10.0,20.0,0.0,1,0.0
0.9,2.0,4.0,1.0,1,1,0,5.0,10.0,15.0,10.0,20.0,10.0,0,0.0
0.43,5.0,4.0,1.0,1,1,1,0.0,5.0,15.0,10.0,20.0,0.0,1,0.0
0.55,6.0,1.0,0.0,1,1,0,0.0,10.0,10.0,5.0,15.0,10.0,1,1.0
0.71,6.0,4.0,0.0,1,0,0,10.0,20.0,20.0,0.0,20.0,10.0,1,0.0
0.16,10.0,1.0,1.0,0,0,0,3.0,0.0,1.0,18.0,26.0,4.0,0,0.0
0.41,10.0,2.0,1.0,1,1,0,5.0,0.0,5.0,20.0,30.0,0.0,1,1.0
0.11,14.0,1.0,0.0,1,0,0,35.0,17.0,5.0,2.0,25.0,0.0,1,0.0
0.26,16.0,3.0,5.0,0,0,0,3.0,1.0,13.0,10.0,25.0,2.0,0,0.0
0.0,12.0,3.0,1.0,1,0,0,5.0,5.0,5.0,20.0,15.0,0.0,0,0.0
0.43,16.0,0.0,2.0,1,0,0,5.0,5.0,10.0,20.0,25.0,5.0,1,0.0
0.67,16.0,1.0,0.0,1,0,0,5.0,5.0,15.0,15.0,25.0,5.0,1,0.0
0.13,17.0,3.0,1.0,1,1,0,5.0,0.0,15.0,5.0,25.0,0.0,0,0.0
0.07,9.0,2.0,2.0,1,1,0,0.0,5.0,5.0,15.0,20.0,5.0,1,0.0
0.45,7.0,0.0,1.0,1,0,0,15.0,10.0,0.0,0.0,10.0,15.0,0,0.0
0.26,4.0,2.0,1.0,0,0,0,5.0,12.0,10.0,11.0,30.0,8.0,0,0.0
0.2,14.0,1.0,0.0,1,1,0,5.0,0.0,5.0,10.0,20.0,0.0,0,0.0
0.22,11.0,1.0,0.0,0,1,0,5.0,10.0,15.0,20.0,30.0,0.0,0,0.0
0.25,12.0,1.0,2.0,1,0,0,5.0,0.0,15.0,20.0,30.0,10.0,0,0.0
0.13,13.0,3.0,1.0,0,0,0,0.0,0.0,10.0,20.0,30.0,0.0,0,0.0
0.29,16.0,3.0,1.0,1,1,0,5.0,5.0,10.0,20.0,30.0,10.0,1,0.0
0.16,17.0,0.0,0.0,1,1,0,5.0,0.0,5.0,15.0,25.0,0.0,1,1.0
0.24,5.0,3.0,0.0,1,0,0,15.0,10.0,15.0,10.0,30.0,0.0,0,0.0
0.37,0.0,0.0,1.0,1,1,1,2.0,13.0,6.0,18.0,36.0,1.0,1,1.0
0.17,0.0,1.0,1.0,1,1,1,0.0,13.0,10.0,20.0,40.0,3.0,1,1.0
0.2,4.0,2.0,0.0,1,0,0,30.0,4.0,10.0,2.0,35.0,3.0,1,1.0
0.38,6.0,2.0,5.0,0,1,0,2.0,14.0,18.0,10.0,35.0,5.0,1,0.0
0.29,2.0,2.0,1.0,1,1,1,0.0,8.0,0.0,20.0,25.0,3.0,1,0.0
0.53,6.0,1.0,2.0,1,0,0,0.0,8.0,15.0,20.0,35.0,8.0,1,0.0
0.55,6.0,2.0,0.0,0,0,0,0.0,8.0,20.0,15.0,35.0,8.0,0,0.0
0.07,7.0,2.0,1.0,1,1,0,0.0,13.0,20.0,5.0,35.0,3.0,0,1.0
0.01,1.0,1.0,2.0,1,1,0,5.0,18.0,10.0,15.0,30.0,8.0,0,0.0
0.14,3.0,1.0,1.0,0,0,0,10.0,23.0,5.0,0.0,20.0,18.0,0,0.0
0.04,6.0,1.0,1.0,0,1,0,0.0,25.0,15.0,11.0,40.0,11.0,0,0.0
0.1,4.0,2.0,0.0,1,1,0,0.0,13.0,10.0,10.0,30.0,3.0,1,0.0
0.04,1.0,0.0,0.0,1,1,1,0.0,3.0,20.0,20.0,40.0,3.0,1,0.0
0.23,2.0,0.0,2.0,1,1,1,0.0,13.0,20.0,20.0,40.0,13.0,1,0.0
0.27,3.0,2.0,1.0,1,1,0,5.0,13.0,15.0,20.0,40.0,3.0,0,0.0
0.14,6.0,2.0,1.0,0,1,0,0.0,18.0,15.0,20.0,40.0,13.0,1,0.0
0.05,7.0,1.0,0.0,0,0,0,0.0,13.0,10.0,15.0,35.0,3.0,0,1.0
0.08,5.0,2.0,0.0,1,1,1,10.0,3.0,20.0,10.0,40.0,3.0,1,0.0
0.55,3.0,2.0,0.0,1,1,0,2.0,0.0,16.0,12.0,4.0,2.0,0,0.0
0.56,3.0,1.0,0.0,1,0,0,0.0,0.0,12.0,14.0,0.0,2.0,1,0.0
0.28,1.0,4.0,1.0,0,0,0,30.0,17.0,12.0,4.0,5.0,2.0,0,0.0
0.13,3.0,0.0,6.0,0,0,0,2.0,1.0,4.0,4.0,5.0,4.0,0,0.0
0.64,1.0,0.0,2.0,1,0,0,0.0,5.0,22.0,14.0,15.0,2.0,1,0.0
0.06,3.0,3.0,3.0,1,0,0,0.0,5.0,7.0,14.0,5.0,7.0,1,0.0
0.16,3.0,4.0,1.0,0,0,0,0.0,5.0,2.0,9.0,5.0,7.0,0,0.0
0.11,4.0,0.0,0.0,1,0,0,0.0,0.0,2.0,1.0,5.0,2.0,0,0.0
0.71,4.0,1.0,3.0,0,0,0,5.0,5.0,12.0,9.0,10.0,7.0,0,0.0
0.44,6.0,3.0,0.0,1,0,0,10.0,10.0,17.0,6.0,20.0,17.0,1,0.0
0.32,9.0,1.0,0.0,1,0,0,0.0,12.0,7.0,5.0,0.0,10.0,1,0.0
0.56,1.0,4.0,1.0,1,0,1,0.0,0.0,12.0,4.0,10.0,2.0,1,0.0
0.37,2.0,2.0,1.0,0,0,0,0.0,10.0,2.0,14.0,0.0,2.0,1,0.0
0.36,1.0,2.0,3.0,1,0,0,0.0,0.0,2.0,14.0,0.0,12.0,1,0.0
0.49,0.0,0.0,0.0,1,1,0,5.0,0.0,7.0,14.0,0.0,2.0,0,0.0
0.55,3.0,0.0,2.0,0,0,0,0.0,5.0,7.0,14.0,0.0,12.0,1,0.0
0.28,4.0,3.0,1.0,0,0,0,0.0,0.0,12.0,9.0,5.0,2.0,0,0.0
0.65,8.0,0.0,1.0,1,0,0,10.0,10.0,2.0,4.0,0.0,2.0,0,0.0
0.57,3.0,0.0,1.0,1,1,0,0.0,2.0,8.0,5.0,4.0,5.0,0,1.0
0.23,3.0,1.0,1.0,1,0,0,2.0,2.0,4.0,7.0,8.0,1.0,1,0.0
0.12,1.0,2.0,0.0,0,0,0,32.0,15.0,4.0,11.0,3.0,1.0,0,0.0
0.32,3.0,2.0,5.0,1,1,1,0.0,3.0,4.0,3.0,3.0,1.0,0,0.0
0.31,1.0,2.0,1.0,1,0,0,2.0,3.0,14.0,7.0,7.0,1.0,1,0.0
0.3,3.0,1.0,2.0,1,0,0,2.0,3.0,1.0,7.0,3.0,4.0,1,0.0
0.21,3.0,2.0,0.0,0,0,0,2.0,3.0,6.0,2.0,3.0,4.0,0,0.0
0.3,4.0,2.0,1.0,1,0,0,2.0,2.0,6.0,8.0,3.0,1.0,0,0.0
0.37,4.0,1.0,2.0,0,0,0,3.0,7.0,4.0,2.0,2.0,4.0,0,0.0
0.03,6.0,1.0,1.0,1,0,0,12.0,12.0,9.0,13.0,12.0,14.0,0,0.0
0.03,9.0,1.0,1.0,0,0,0,2.0,14.0,1.0,2.0,8.0,7.0,1,0.0
0.25,1.0,2.0,0.0,1,0,0,2.0,2.0,4.0,3.0,2.0,1.0,0,0.0
0.21,2.0,0.0,0.0,1,0,0,2.0,8.0,6.0,7.0,8.0,1.0,0,0.0
0.31,1.0,0.0,2.0,1,1,1,2.0,2.0,6.0,7.0,8.0,9.0,1,0.0
0.04,0.0,2.0,1.0,0,0,0,3.0,2.0,1.0,7.0,8.0,1.0,0,0.0
0.16,3.0,2.0,1.0,0,0,0,2.0,7.0,1.0,7.0,8.0,9.0,1,0.0
0.2,4.0,1.0,0.0,0,0,0,2.0,2.0,4.0,2.0,3.0,1.0,0,0.0
0.18,8.0,2.0,0.0,0,0,0,12.0,8.0,6.0,3.0,8.0,1.0,0,0.0
0.27,1.0,1.0,2.0,0,0,0,2.0,0.0,14.0,8.0,6.0,14.0,0,0.0
0.64,1.0,0.0,2.0,0,0,0,0.0,0.0,10.0,10.0,10.0,10.0,1,0.0
0.57,3.0,3.0,1.0,1,0,0,30.0,17.0,10.0,8.0,5.0,10.0,0,0.0
0.37,5.0,1.0,4.0,0,0,0,2.0,1.0,2.0,0.0,5.0,8.0,0,0.0
0.18,1.0,1.0,0.0,1,0,0,0.0,5.0,20.0,10.0,5.0,10.0,1,0.0
0.73,5.0,2.0,1.0,0,0,0,0.0,5.0,5.0,10.0,5.0,5.0,1,0.0
0.69,5.0,3.0,1.0,0,0,0,0.0,5.0,0.0,5.0,5.0,5.0,0,0.0
0.27,6.0,1.0,2.0,1,0,1,0.0,0.0,0.0,5.0,5.0,10.0,1,0.0
0.3,2.0,0.0,1.0,0,0,0,5.0,5.0,10.0,5.0,0.0,5.0,0,0.0
0.65,4.0,2.0,2.0,0,0,1,10.0,10.0,15.0,10.0,10.0,5.0,0,0.0
0.54,7.0,0.0,2.0,0,0,0,0.0,12.0,5.0,1.0,10.0,2.0,0,0.0
0.29,3.0,3.0,1.0,1,1,1,0.0,0.0,10.0,0.0,0.0,10.0,1,1.0
0.6,0.0,1.0,1.0,1,0,1,0.0,10.0,0.0,10.0,10.0,10.0,1,0.0
0.61,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,10.0,10.0,0.0,1,0.0
0.27,2.0,1.0,2.0,0,0,0,5.0,0.0,5.0,10.0,10.0,10.0,0,0.0
0.69,5.0,1.0,0.0,0,0,0,0.0,5.0,5.0,10.0,10.0,0.0,1,0.0
0.56,6.0,2.0,1.0,1,0,1,0.0,0.0,10.0,5.0,5.0,10.0,1,1.0
0.21,6.0,1.0,1.0,0,0,1,10.0,10.0,0.0,0.0,10.0,10.0,0,1.0
0.03,2.0,0.0,0.0,1,0,0,2.0,0.0,4.0,8.0,6.0,4.0,0,0.0
0.31,1.0,1.0,0.0,1,0,0,3.0,0.0,19.0,13.0,6.0,9.0,1,0.0
0.34,4.0,1.0,0.0,1,1,0,12.0,10.0,24.0,13.0,1.0,14.0,1,0.0
0.09,5.0,1.0,2.0,1,1,0,17.0,0.0,9.0,18.0,4.0,4.0,0,0.0
0.23,8.0,1.0,0.0,1,1,1,3.0,4.0,2.0,13.0,5.0,1.0,1,0.0
0.37,7.0,2.0,2.0,1,1,1,17.0,0.0,14.0,13.0,4.0,14.0,1,0.0
0.36,4.0,2.0,0.0,1,1,0,2.0,5.0,1.0,18.0,16.0,4.0,1,0.0
0.45,2.0,0.0,2.0,1,1,1,7.0,5.0,1.0,2.0,6.0,9.0,0,1.0
0.06,3.0,1.0,0.0,1,0,1,2.0,15.0,9.0,8.0,26.0,14.0,0,0.0
0.15,3.0,1.0,3.0,1,1,0,12.0,10.0,6.0,8.0,16.0,4.0,0,0.0
0.05,7.0,1.0,2.0,1,1,1,8.0,12.0,14.0,8.0,26.0,12.0,1,0.0
0.17,1.0,2.0,1.0,1,1,1,7.0,5.0,4.0,13.0,6.0,9.0,1,1.0
0.37,1.0,2.0,1.0,0,0,0,2.0,10.0,6.0,8.0,16.0,14.0,0,0.0
0.16,10.0,1.0,1.0,1,1,0,3.0,0.0,1.0,18.0,26.0,4.0,1,0.0
0.37,0.0,0.0,1.0,1,1,1,2.0,13.0,6.0,18.0,36.0,1.0,1,1.0
0.55,3.0,2.0,0.0,1,1,1,2.0,0.0,16.0,12.0,4.0,2.0,1,0.0
0.57,3.0,0.0,1.0,1,0,1,0.0,2.0,8.0,5.0,4.0,5.0,0,1.0
0.27,1.0,1.0,2.0,1,1,1,2.0,0.0,14.0,8.0,6.0,14.0,1,0.0
0.5,2.0,1.0,0.0,0,1,0,0.0,0.0,0.0,10.0,10.0,0.0,0,0.0
0.75,1.0,0.0,0.0,0,1,1,5.0,0.0,15.0,15.0,10.0,5.0,1,1.0
0.6,4.0,2.0,0.0,1,1,0,10.0,10.0,20.0,15.0,5.0,10.0,1,1.0
0.72,5.0,0.0,2.0,1,1,0,15.0,0.0,5.0,20.0,0.0,0.0,0,0.0
0.8,8.0,2.0,0.0,1,1,1,1.0,4.0,2.0,15.0,9.0,3.0,1,1.0
0.06,7.0,1.0,2.0,1,0,0,15.0,0.0,10.0,15.0,0.0,10.0,0,0.0
0.03,4.0,1.0,0.0,1,1,0,0.0,5.0,5.0,20.0,20.0,0.0,1,1.0
0.8,2.0,1.0,2.0,1,1,0,5.0,5.0,5.0,0.0,10.0,5.0,0,0.0
0.2,3.0,2.0,0.0,0,0,0,0.0,15.0,5.0,10.0,30.0,10.0,0,0.0
0.12,3.0,2.0,3.0,1,1,0,10.0,10.0,10.0,10.0,20.0,0.0,1,0.0
0.16,7.0,2.0,2.0,1,1,0,10.0,12.0,10.0,10.0,30.0,8.0,1,0.0
0.54,1.0,3.0,1.0,1,1,0,5.0,5.0,0.0,15.0,10.0,5.0,1,0.0
0.59,1.0,3.0,1.0,1,0,0,0.0,10.0,10.0,10.0,20.0,10.0,1,1.0
0.41,10.0,2.0,1.0,1,1,0,5.0,0.0,5.0,20.0,30.0,0.0,1,1.0
0.17,0.0,1.0,1.0,1,1,0,0.0,13.0,10.0,20.0,40.0,3.0,1,1.0
0.56,3.0,1.0,0.0,1,1,0,0.0,0.0,12.0,14.0,0.0,2.0,0,0.0
0.23,3.0,1.0,1.0,0,0,0,2.0,2.0,4.0,7.0,8.0,1.0,0,0.0
0.64,1.0,0.0,2.0,1,1,0,0.0,0.0,10.0,10.0,10.0,10.0,1,0.0
0.26,2.0,2.0,1.0,1,1,0,30.0,17.0,0.0,8.0,5.0,0.0,1,0.0
0.61,3.0,3.0,1.0,1,1,0,35.0,17.0,15.0,3.0,5.0,5.0,1,1.0
0.62,0.0,1.0,1.0,1,1,0,20.0,7.0,20.0,3.0,0.0,10.0,1,1.0
0.39,1.0,3.0,1.0,1,1,1,15.0,17.0,5.0,2.0,5.0,0.0,0,0.0
0.42,4.0,1.0,1.0,1,1,1,29.0,21.0,2.0,3.0,4.0,3.0,1,1.0
0.31,3.0,4.0,1.0,1,1,1,15.0,17.0,10.0,3.0,5.0,10.0,1,1.0
0.24,0.0,4.0,1.0,1,1,1,30.0,12.0,5.0,2.0,15.0,0.0,1,1.0
0.33,2.0,2.0,1.0,1,1,0,25.0,12.0,5.0,18.0,5.0,5.0,0,0.0
0.12,1.0,1.0,1.0,1,1,1,30.0,2.0,5.0,8.0,25.0,10.0,1,1.0
0.21,7.0,1.0,2.0,1,1,1,20.0,7.0,10.0,8.0,15.0,0.0,1,0.0
0.19,3.0,1.0,1.0,1,1,1,40.0,5.0,10.0,8.0,25.0,8.0,0,0.0
0.43,5.0,0.0,0.0,1,1,1,25.0,22.0,0.0,3.0,5.0,5.0,1,0.0
0.6,3.0,0.0,0.0,1,1,0,30.0,27.0,10.0,8.0,15.0,10.0,1,1.0
0.11,14.0,1.0,0.0,1,1,0,35.0,17.0,5.0,2.0,25.0,0.0,1,0.0
0.2,4.0,2.0,0.0,1,1,1,30.0,4.0,10.0,2.0,35.0,3.0,1,1.0
0.28,1.0,4.0,1.0,1,1,1,30.0,17.0,12.0,4.0,5.0,2.0,1,0.0
0.12,1.0,2.0,0.0,1,1,0,32.0,15.0,4.0,11.0,3.0,1.0,1,0.0
0.57,3.0,3.0,1.0,1,1,1,30.0,17.0,10.0,8.0,5.0,10.0,1,0.0
0.74,4.0,2.0,6.0,1,0,0,2.0,1.0,8.0,0.0,5.0,2.0,0,0.0
0.5,5.0,1.0,6.0,0,0,0,3.0,1.0,7.0,5.0,5.0,3.0,1,0.0
0.4,2.0,3.0,6.0,1,1,0,12.0,11.0,12.0,5.0,0.0,8.0,1,1.0
0.52,1.0,1.0,4.0,1,0,0,17.0,1.0,3.0,10.0,5.0,2.0,0,0.0
0.23,2.0,3.0,6.0,1,1,0,3.0,3.0,10.0,5.0,4.0,5.0,1,0.0
0.1,1.0,0.0,4.0,1,0,0,17.0,1.0,2.0,5.0,5.0,8.0,1,0.0
0.28,2.0,0.0,6.0,1,0,0,2.0,6.0,13.0,10.0,15.0,2.0,0,0.0
0.05,4.0,2.0,4.0,1,1,1,7.0,6.0,13.0,10.0,5.0,3.0,1,0.0
0.05,3.0,3.0,6.0,1,0,0,2.0,16.0,3.0,0.0,25.0,8.0,1,0.0
0.22,9.0,3.0,3.0,1,0,0,12.0,11.0,18.0,0.0,15.0,2.0,0,0.0
0.08,1.0,3.0,4.0,1,0,0,8.0,13.0,2.0,0.0,25.0,6.0,1,0.0
0.31,7.0,4.0,5.0,1,1,0,7.0,4.0,8.0,5.0,5.0,3.0,0,0.0
0.02,5.0,4.0,5.0,1,0,0,2.0,9.0,18.0,0.0,15.0,8.0,1,0.0
0.26,16.0,3.0,5.0,1,1,0,3.0,1.0,13.0,10.0,25.0,2.0,1,0.0
0.38,6.0,2.0,5.0,1,0,0,2.0,14.0,18.0,10.0,35.0,5.0,1,0.0
0.13,3.0,0.0,6.0,1,0,0,2.0,1.0,4.0,4.0,5.0,4.0,0,0.0
0.32,3.0,2.0,5.0,1,0,0,0.0,3.0,4.0,3.0,3.0,1.0,0,0.0
0.37,5.0,1.0,4.0,0,0,0,2.0,1.0,2.0,0.0,5.0,8.0,1,0.0
0.08,0.0,2.0,2.0,1,1,0,0.0,5.0,10.0,10.0,5.0,0.0,0,0.0
0.36,1.0,1.0,2.0,1,0,0,5.0,5.0,25.0,15.0,5.0,5.0,1,0.0
0.58,2.0,3.0,2.0,1,1,0,10.0,5.0,30.0,15.0,10.0,10.0,1,0.0
0.39,3.0,1.0,0.0,0,0,0,15.0,5.0,15.0,20.0,15.0,0.0,0,0.0
0.58,6.0,3.0,2.0,1,1,0,1.0,9.0,8.0,15.0,6.0,3.0,1,0.0
0.38,5.0,0.0,0.0,1,1,1,15.0,5.0,20.0,15.0,15.0,10.0,1,0.0
0.22,2.0,0.0,2.0,1,1,0,0.0,0.0,5.0,20.0,5.0,0.0,1,0.0
0.56,0.0,2.0,0.0,1,1,0,5.0,0.0,5.0,0.0,5.0,5.0,0,1.0
0.19,1.0,3.0,2.0,1,1,0,0.0,10.0,15.0,10.0,15.0,10.0,1,0.0
0.35,5.0,3.0,1.0,1,0,0,10.0,5.0,0.0,10.0,5.0,0.0,0,0.0
0.31,5.0,3.0,0.0,1,1,0,10.0,7.0,20.0,10.0,15.0,8.0,1,0.0
0.13,3.0,4.0,1.0,1,1,1,5.0,10.0,10.0,15.0,5.0,5.0,1,0.0
0.64,1.0,4.0,1.0,1,1,0,0.0,15.0,0.0,10.0,5.0,10.0,1,1.0
0.0,12.0,3.0,1.0,1,1,0,5.0,5.0,5.0,20.0,15.0,0.0,1,0.0
0.29,2.0,2.0,1.0,1,1,0,0.0,8.0,0.0,20.0,25.0,3.0,0,0.0
0.64,1.0,0.0,2.0,1,0,0,0.0,5.0,22.0,14.0,15.0,2.0,0,0.0
0.31,1.0,2.0,1.0,0,0,0,2.0,3.0,14.0,7.0,7.0,1.0,0,0.0
0.18,1.0,1.0,0.0,0,0,0,0.0,5.0,20.0,10.0,5.0,10.0,0,0.0
0.14,4.0,1.0,3.0,0,0,0,0.0,5.0,5.0,10.0,5.0,5.0,0,0.0
0.52,5.0,2.0,3.0,1,0,0,5.0,5.0,10.0,15.0,5.0,0.0,1,0.0
0.3,2.0,0.0,3.0,1,1,0,10.0,5.0,15.0,15.0,0.0,5.0,0,0.0
0.31,1.0,2.0,1.0,1,1,1,15.0,5.0,0.0,20.0,5.0,5.0,0,0.0
0.18,2.0,0.0,3.0,1,1,1,1.0,9.0,7.0,15.0,4.0,8.0,1,0.0
0.18,1.0,3.0,1.0,1,1,1,15.0,5.0,5.0,15.0,5.0,5.0,1,0.0
0.15,2.0,3.0,3.0,1,1,1,0.0,0.0,10.0,20.0,15.0,5.0,1,0.0
0.08,4.0,1.0,1.0,0,0,0,5.0,0.0,10.0,0.0,5.0,0.0,0,0.0
0.34,3.0,0.0,3.0,0,1,0,0.0,10.0,0.0,10.0,25.0,5.0,0,0.0
0.26,9.0,0.0,0.0,0,0,0,10.0,5.0,15.0,10.0,15.0,5.0,0,0.0
0.46,1.0,0.0,1.0,1,1,0,10.0,7.0,5.0,10.0,25.0,3.0,1,0.0
0.54,7.0,1.0,2.0,1,1,1,5.0,10.0,5.0,15.0,5.0,0.0,1,0.0
0.08,5.0,1.0,2.0,1,0,0,0.0,15.0,15.0,10.0,15.0,5.0,0,0.0
0.43,16.0,0.0,2.0,1,1,1,5.0,5.0,10.0,20.0,25.0,5.0,1,0.0
0.53,6.0,1.0,2.0,1,0,0,0.0,8.0,15.0,20.0,35.0,8.0,0,0.0
0.06,3.0,3.0,3.0,1,1,0,0.0,5.0,7.0,14.0,5.0,7.0,0,0.0
0.3,3.0,1.0,2.0,1,0,0,2.0,3.0,1.0,7.0,3.0,4.0,0,0.0
0.73,5.0,2.0,1.0,0,1,0,0.0,5.0,5.0,10.0,5.0,5.0,0,0.0
0.35,4.0,2.0,1.0,0,1,0,0.0,5.0,10.0,5.0,5.0,5.0,0,0.0
0.52,5.0,3.0,1.0,1,1,0,5.0,5.0,5.0,10.0,5.0,0.0,1,0.0
0.27,2.0,1.0,1.0,1,1,1,10.0,5.0,10.0,10.0,0.0,5.0,1,0.0
0.55,1.0,3.0,1.0,1,1,0,15.0,5.0,5.0,15.0,5.0,5.0,0,0.0
0.72,2.0,1.0,1.0,1,1,1,1.0,9.0,12.0,10.0,4.0,8.0,1,1.0
0.26,1.0,4.0,1.0,0,1,1,15.0,5.0,0.0,10.0,5.0,5.0,0,0.0
0.27,2.0,4.0,1.0,1,1,0,0.0,0.0,15.0,15.0,15.0,5.0,0,0.0
0.59,4.0,2.0,1.0,0,1,0,5.0,0.0,15.0,5.0,5.0,0.0,0,0.0
0.62,3.0,1.0,1.0,1,1,0,0.0,10.0,5.0,5.0,25.0,5.0,0,0.0
0.42,9.0,1.0,2.0,0,1,0,10.0,5.0,20.0,5.0,15.0,5.0,0,0.0
0.16,1.0,1.0,1.0,0,1,0,10.0,7.0,0.0,5.0,25.0,3.0,0,0.0
0.38,7.0,0.0,0.0,1,0,1,5.0,10.0,10.0,10.0,5.0,0.0,1,0.0
0.24,5.0,0.0,0.0,1,1,1,0.0,15.0,20.0,5.0,15.0,5.0,1,1.0
0.67,16.0,1.0,0.0,1,1,0,5.0,5.0,15.0,15.0,25.0,5.0,1,0.0
0.55,6.0,2.0,0.0,1,1,0,0.0,8.0,20.0,15.0,35.0,8.0,0,0.0
0.16,3.0,4.0,1.0,0,1,0,0.0,5.0,2.0,9.0,5.0,7.0,0,0.0
0.21,3.0,2.0,0.0,1,0,0,2.0,3.0,6.0,2.0,3.0,4.0,0,0.0
0.69,5.0,3.0,1.0,1,1,0,0.0,5.0,0.0,5.0,5.0,5.0,0,0.0
0.18,5.0,2.0,0.0,0,0,0,0.0,0.0,10.0,5.0,5.0,0.0,0,0.0
0.5,6.0,1.0,0.0,1,1,1,5.0,0.0,5.0,0.0,5.0,5.0,1,1.0
0.73,3.0,3.0,0.0,1,1,1,10.0,10.0,10.0,0.0,0.0,10.0,1,1.0
0.44,2.0,1.0,2.0,0,1,0,15.0,0.0,5.0,5.0,5.0,0.0,1,1.0
0.52,1.0,3.0,0.0,1,1,0,1.0,4.0,12.0,0.0,4.0,3.0,1,1.0
0.21,0.0,0.0,2.0,0,1,1,15.0,0.0,0.0,0.0,5.0,10.0,0,0.0
0.06,3.0,0.0,0.0,1,1,1,0.0,5.0,15.0,5.0,15.0,0.0,1,1.0
0.14,5.0,2.0,2.0,1,1,1,5.0,5.0,15.0,15.0,5.0,5.0,0,1.0
0.13,4.0,3.0,0.0,1,0,0,0.0,15.0,5.0,5.0,25.0,10.0,0,0.0
0.28,10.0,3.0,3.0,1,0,1,10.0,10.0,20.0,5.0,15.0,0.0,1,0.0
0.13,0.0,3.0,2.0,1,1,1,10.0,12.0,0.0,5.0,25.0,8.0,1,0.0
0.32,8.0,4.0,1.0,1,1,1,5.0,5.0,10.0,0.0,5.0,5.0,1,1.0
0.8,6.0,4.0,1.0,1,0,0,0.0,10.0,20.0,5.0,15.0,10.0,0,0.0
0.13,17.0,3.0,1.0,1,1,1,5.0,0.0,15.0,5.0,25.0,0.0,1,0.0
0.07,7.0,2.0,1.0,1,1,1,0.0,13.0,20.0,5.0,35.0,3.0,1,1.0
0.11,4.0,0.0,0.0,1,1,1,0.0,0.0,2.0,1.0,5.0,2.0,1,0.0
0.3,4.0,2.0,1.0,1,1,1,2.0,2.0,6.0,8.0,3.0,1.0,1,0.0
0.27,6.0,1.0,2.0,1,0,1,0.0,0.0,0.0,5.0,5.0,10.0,1,0.0
0.26,3.0,1.0,3.0,1,0,0,5.0,5.0,0.0,5.0,0.0,5.0,0,0.0
0.54,2.0,0.0,3.0,1,0,1,0.0,5.0,15.0,10.0,0.0,0.0,1,0.0
0.59,5.0,2.0,3.0,1,1,1,15.0,15.0,20.0,10.0,5.0,5.0,1,0.0
0.33,6.0,0.0,1.0,1,1,0,20.0,5.0,5.0,15.0,10.0,5.0,0,0.0
